chunk,type,seed,p_mean,p_levene
up_21_40,shuffle,86,0.874584259621496,0.6145699075822184
up_21_40,shuffle,87,0.0003029152225568113,0.01766573571741143
up_21_40,shuffle,88,0.012993273220638873,0.0015273490882036073
up_21_40,shuffle,89,0.004884649926971236,0.13737894136570036
up_21_40,shuffle,90,0.04238267860871914,0.09925285845749089
up_21_40,shuffle,91,0.6383087287219205,0.09207112468932972
up_21_40,shuffle,92,0.5549007556812374,0.3571228030438869
up_21_40,shuffle,93,0.12166789172871068,1.5602354603183183e-07
up_21_40,shuffle,94,0.320969755668012,0.27659683342984187
up_21_40,shuffle,95,0.8413939444708245,0.17879067293439124
up_21_40,shuffle,96,0.48149351691423564,0.6682835572976559
up_21_40,shuffle,97,0.0328940448523887,0.30364630193029774
up_21_40,shuffle,98,0.1642204778648282,0.7892200301600403
up_21_40,shuffle,99,0.1465166446608265,0.13261306510813808
up_21_40,shuffle,100,0.13834913214338665,0.002729430830649032
up_21_40,shuffle,101,0.8531093384972385,0.4683653177080575
up_21_40,shuffle,102,0.6967138450939421,0.7619213408226996
up_21_40,shuffle,103,0.1283736945318318,0.0481805562394854
up_21_40,shuffle,104,0.9239924755935988,0.10754514914662222
up_21_40,shuffle,105,0.8978148268089359,0.6568776019371101
up_21_40,shuffle,106,0.8067303933948424,0.18303152022294045
up_21_40,shuffle,107,0.004097323777108454,8.905521965987692e-06
up_21_40,shuffle,108,0.10393045399294369,0.07086488336876381
up_21_40,shuffle,109,0.014562663843831574,0.08180107884951342
up_21_40,shuffle,110,0.5106692950043105,0.0006555962031116403
up_21_40,shuffle,111,0.3248286040499972,0.07299041173811878
up_21_40,shuffle,112,0.6895174373583414,6.793292906751689e-05
up_21_40,shuffle,113,0.7922215702566823,0.8419517413728196
up_21_40,shuffle,114,0.5809864249771219,0.15062883180866657
up_21_40,shuffle,115,0.00530196771586745,0.011473662231101012
up_21_40,shuffle,116,0.022341526639987806,0.6718837705288695
up_21_40,shuffle,117,0.11049274415825917,2.801727320344137e-05
up_21_40,shuffle,118,0.2656563406863352,0.0889858732860409
up_21_40,shuffle,119,0.36307172238134106,0.17369226777672542
up_21_40,shuffle,120,0.30035704941726316,1.1181959150335402e-06
up_21_40,shuffle,121,0.5499627348524547,0.06982904255798277
up_21_40,shuffle,122,0.449287742079634,0.09274437203661685
up_21_40,shuffle,123,0.19738534704810856,0.04372126514699082
up_21_40,shuffle,124,0.71797446249356,0.005979473560647765
up_21_40,shuffle,125,0.24377852374887723,0.08722539670107485
up_21_40,shuffle,126,0.92471200250959,0.29976948107701906
up_21_40,shuffle,127,0.22963997386701812,0.011912535375671907
up_21_40,shuffle,128,0.8779146941190966,0.377449487063703
up_21_40,shuffle,129,0.31553302309267117,0.9211409562925663
up_21_40,shuffle,130,0.14303312461915296,0.7324951086285355
up_21_40,shuffle,131,0.8426165635219044,0.014100636458806978
up_21_40,shuffle,132,0.29211027957021113,0.02109652197285296
up_21_40,shuffle,133,0.014175091961811806,0.0289664383477257
up_21_40,shuffle,134,0.17214098158208405,0.15807967058110786
up_21_40,shuffle,135,0.15169242621806728,0.3260737520549342
up_21_40,shuffle,136,0.8538159153204776,0.5469038009720816
up_21_40,shuffle,137,0.8661579794761992,0.29970263907172046
up_21_40,shuffle,138,0.17315850543854822,0.0052612860426016015
up_21_40,shuffle,139,0.6390418686234558,0.474020553214665
up_21_40,shuffle,140,0.08519415884951961,0.37744244503248964
up_21_40,shuffle,141,0.6792006134919325,0.01507304341403207
up_41_60,shuffle,42,0.09844897023042545,0.2779988053760883
up_41_60,shuffle,43,0.9044961459701458,0.2987075565840978
up_41_60,shuffle,44,0.9419050547853591,0.9761092880762092
up_41_60,shuffle,45,0.4034174062202943,0.7817506329095656
up_41_60,shuffle,46,0.7313804165536963,0.1704716402363473
up_41_60,shuffle,47,0.03225691220953667,0.039229939652857336
up_41_60,shuffle,48,0.2538593347863953,0.21218458121685355
up_41_60,shuffle,49,0.5783871396057727,0.6638777859455706
up_41_60,shuffle,50,0.0015078891980637144,0.36508783355463764
up_41_60,shuffle,51,0.04145827577553197,0.4610402172773481
up_41_60,shuffle,52,0.23695663853544488,0.025250741575695203
up_41_60,shuffle,53,0.27738052283998027,1.728226788226141e-06
up_41_60,shuffle,54,0.4703830826622477,0.34156404752703645
up_41_60,shuffle,55,0.547663332216231,0.21169806472998293
up_41_60,shuffle,56,0.18798929902120684,0.8716857579367848
up_41_60,shuffle,57,6.493511444454178e-06,0.2290107724017991
up_41_60,shuffle,58,0.00036069014204325307,0.4223027448687491
up_41_60,shuffle,59,0.1820893631827831,0.4337940318747794
up_41_60,shuffle,60,0.6851374220821733,0.36219386215472676
up_41_60,shuffle,61,0.8321026187641799,0.29319074827519465
up_41_60,shuffle,62,0.8814387554784288,0.00010697412843234916
up_41_60,shuffle,63,0.38122843584635846,0.00903824297195084
up_41_60,shuffle,64,0.27241820364997665,0.0003063974936988087
up_41_60,shuffle,65,0.011748590612447507,0.1983980454512154
up_41_60,shuffle,66,0.8813434135806144,0.5446789086695834
up_41_60,shuffle,67,0.0026087662490558244,0.6577166255419409
up_41_60,shuffle,68,0.8868702104469475,0.2050164785632206
up_41_60,shuffle,69,0.0019218536391834332,0.4917283394593639
up_41_60,shuffle,70,0.39728666870066515,0.148466209335899
up_41_60,shuffle,71,0.3754474901060535,0.08344713916020666
up_41_60,shuffle,72,0.0071919052345238805,0.11119547862503448
up_41_60,shuffle,73,0.900709434496737,0.5571282825490323
up_41_60,shuffle,74,0.25249042238560254,0.06981021846143516
up_41_60,shuffle,75,0.0013061252963118847,0.49520664103873496
up_41_60,shuffle,76,0.28876120828086393,0.10558485956990599
up_41_60,shuffle,77,0.8610915648966121,0.0006459353496734725
up_41_60,shuffle,78,0.10560671234242448,0.9306155584878649
up_41_60,shuffle,79,0.4635423575711942,0.7074994198730746
up_41_60,shuffle,80,0.17453127269175467,0.6291270849317994
up_41_60,shuffle,81,0.2541657642704106,0.46867792754861864
up_41_60,shuffle,82,0.000285051268558147,0.11304064831638905
up_41_60,shuffle,83,0.8033625410711952,0.01136084246180779
up_41_60,shuffle,84,0.49505391975081753,0.41270129010995554
up_41_60,shuffle,85,0.7258007160936448,0.8565211373011753
up_41_60,shuffle,86,0.7690396950305919,0.9104215056193312
up_41_60,shuffle,87,0.7252099535462221,0.8572615824722968
up_41_60,shuffle,88,0.23606601515854786,0.678863460354529
up_41_60,shuffle,89,0.08187501996385503,0.030432471651382693
up_41_60,shuffle,90,0.18769301279249084,0.5896593147207294
up_41_60,shuffle,91,0.02347793367274134,0.8172461832615145
up_41_60,shuffle,92,0.1720004293118145,0.3697008679805646
up_41_60,shuffle,93,0.6970297375368155,0.6097041809396564
up_41_60,shuffle,94,0.02525528417878749,0.08419575166138202
up_41_60,shuffle,95,0.012487268702215776,0.3405716764031206
up_41_60,shuffle,96,0.9140054551635599,0.3555747819760742
up_41_60,shuffle,97,0.9906563872496379,0.14077008498594354
up_41_60,shuffle,98,0.85998806447457,0.2107137511432594
up_41_60,shuffle,99,0.3486341566119585,0.01929891623719416
up_41_60,shuffle,100,0.13576055263312242,0.02712140577483198
up_41_60,shuffle,101,0.015750560649750018,0.521405003866237
up_41_60,shuffle,102,0.14602004012703398,0.16789553309455027
up_41_60,shuffle,103,0.8512990485928577,0.16865925384691582
up_41_60,shuffle,104,0.7174027350244117,0.08313569254961438
up_41_60,shuffle,105,0.8835536536832639,0.7987844605902993
up_41_60,shuffle,106,0.005599193567928258,0.00749055082754812
up_41_60,shuffle,107,0.8683758216203774,0.8907186358763067
up_41_60,shuffle,108,0.727641413696406,0.06508804515948079
up_41_60,shuffle,109,0.3724355057498397,0.5694139733238031
up_41_60,shuffle,110,0.6846673989241865,0.8006931895301782
up_41_60,shuffle,111,0.8162357921047836,5.966992731145166e-05
up_41_60,shuffle,112,0.2483858059875969,0.39662722622368296
up_41_60,shuffle,113,0.9621025419138242,0.005139055144993207
up_41_60,shuffle,114,0.1630899945558963,0.8287919920681647
up_41_60,shuffle,115,0.6666567324549749,0.018031593413732498
up_41_60,shuffle,116,0.7812207163347654,0.753938054751658
up_41_60,shuffle,117,0.9873610890719969,0.00016769965923004376
up_41_60,shuffle,118,0.960905131968663,0.04510810845974191
up_41_60,shuffle,119,0.014992887956044545,0.865351513726804
up_41_60,shuffle,120,0.7066616268785553,0.4987130976062958
up_41_60,shuffle,121,0.025229200381800196,0.044062716777696326
up_41_60,shuffle,122,0.2168896865544712,0.30552146484579823
up_41_60,shuffle,123,0.2826264439877137,0.013905906678975984
up_41_60,shuffle,124,0.7749005001194903,0.13378022923558733
up_41_60,shuffle,125,0.0065241080106032715,0.9564354198283391
up_41_60,shuffle,126,0.6606599560523655,0.39769648463628376
up_41_60,shuffle,127,0.6394119164413558,0.5915744367383956
up_41_60,shuffle,128,6.757940533543358e-05,0.03292099227295618
up_41_60,shuffle,129,0.2835002579077325,0.00467982240959163
up_41_60,shuffle,130,0.4561034369119323,0.21899714433669695
up_41_60,shuffle,131,0.9957169594031243,0.009958843358663526
up_41_60,shuffle,132,0.08294622724335309,0.16794045598330898
up_41_60,shuffle,133,0.36005395465067674,0.625773597036331
up_41_60,shuffle,134,8.395167873699798e-05,0.035526803206350197
up_41_60,shuffle,135,0.18698339474682188,0.0793636133824789
up_41_60,shuffle,136,0.08859904163385826,0.04467916892560251
up_41_60,shuffle,137,0.9456702078850806,0.006834787388255373
up_41_60,shuffle,138,0.23325856819669363,0.0899197703107833
up_41_60,shuffle,139,0.17171910783587319,0.07442236199022476
up_41_60,shuffle,140,0.05122020657958861,0.1605738990784767
up_41_60,shuffle,141,3.148458658078053e-05,0.33464732960849647
ds_1_20,shuffle,42,0.12548594768391627,0.02918485741877182
ds_1_20,shuffle,43,0.7080416082024733,0.12705663534215586
ds_1_20,shuffle,44,4.654995075955581e-06,0.0007818202088655509
ds_1_20,shuffle,45,0.8310045920690896,6.358333926846781e-06
ds_1_20,shuffle,46,0.0004466795862513483,0.047115976456459784
ds_1_20,shuffle,47,0.2996577028501682,0.005075686739639559
ds_1_20,shuffle,48,0.00014716248149140585,0.011296606825477009
ds_1_20,shuffle,49,0.6876061215563555,0.9108538837744482
ds_1_20,shuffle,50,0.36887712642613474,0.2773283385444763
ds_1_20,shuffle,51,0.00010840310475653653,0.08767311941994697
ds_1_20,shuffle,52,4.7264279247819496e-05,0.0019785220301219287
ds_1_20,shuffle,53,0.1522026787522658,0.24147813929012782
ds_1_20,shuffle,54,0.003599513446553562,0.07222777329909187
ds_1_20,shuffle,55,0.6824136084488789,0.02086630234340658
ds_1_20,shuffle,56,0.7475460913204791,0.19236305672653953
ds_1_20,shuffle,57,0.010273142635641289,0.08864041287374405
ds_1_20,shuffle,58,0.011830701555581278,0.0028849638206789054
ds_1_20,shuffle,59,0.2084083458455048,0.9507221290152758
ds_1_20,shuffle,60,0.19146685193563545,0.1872385464611959
ds_1_20,shuffle,61,0.018526312103352604,0.0007456039419577856
ds_1_20,shuffle,62,0.1584958537882043,6.966193198000232e-07
ds_1_20,shuffle,63,0.7064628020350139,0.6531139482218208
ds_1_20,shuffle,64,0.2987588139579241,1.1071938911475414e-06
ds_1_20,shuffle,65,0.680509145873027,0.6542374729380761
ds_1_20,shuffle,66,0.6018013726947535,0.004586859013478374
ds_1_20,shuffle,67,0.5513836840042557,0.12567808820980556
ds_1_20,shuffle,68,0.11606715741060188,3.0586854785489286e-05
ds_1_20,shuffle,69,5.180912646745073e-05,4.188516353259743e-06
ds_1_20,shuffle,70,0.5980099390888372,0.003157511709316482
ds_1_20,shuffle,71,0.048548855525588595,0.16990636822039715
ds_1_20,shuffle,72,0.0008681698267284011,0.0015513975222200297
ds_1_20,shuffle,73,0.38258670028496383,0.321536545704403
ds_1_20,shuffle,74,0.18368704820878962,0.00037092682865854607
ds_1_20,shuffle,75,0.2642189238391307,0.0006560069342524353
ds_1_20,shuffle,76,0.24781919913449327,0.5595055466394866
ds_1_20,shuffle,77,0.44910255692493717,0.16267529398523084
ds_1_20,shuffle,78,0.3694242931301395,0.22066921760546804
ds_1_20,shuffle,79,0.03567362724466465,0.47613391592425897
ds_1_20,shuffle,80,0.026475099202584503,0.7827240202899592
ds_1_20,shuffle,81,0.14619065216937668,0.006986518251421538
ds_1_20,shuffle,82,1.9342855558074702e-06,2.9602351533115086e-06
ds_1_20,shuffle,83,0.08031665351598553,0.2567442453867487
ds_1_20,shuffle,84,0.6757624353317593,0.009529605332483471
ds_1_20,shuffle,85,0.2611179277019032,0.14351132773691788
ds_1_20,shuffle,86,0.012611198619183646,0.9809119081560127
ds_1_20,shuffle,87,0.005054572277779947,0.7067467322710211
ds_1_20,shuffle,88,0.48898668593904254,0.16706803753175936
ds_1_20,shuffle,89,0.6087975555098344,0.2526959883492461
ds_1_20,shuffle,90,0.21185674015726047,0.008782811382739862
ds_1_20,shuffle,91,0.09552825099761414,0.0006121579197048993
ds_1_20,shuffle,92,0.5328769205989989,0.0028372000441560913
ds_1_20,shuffle,93,0.008007815333013556,0.8586023969684187
ds_1_20,shuffle,94,0.9799291077538269,0.13455219138682728
ds_1_20,shuffle,95,0.005237027728088447,0.0016407409655810738
ds_1_20,shuffle,96,0.38856999838727835,0.06045222081871524
ds_1_20,shuffle,97,1.4219434698190613e-05,0.9319258726901603
ds_1_20,shuffle,98,0.006734859611785605,6.398088651247223e-05
ds_1_20,shuffle,99,0.49508833727284407,4.613482171447583e-12
ds_1_20,shuffle,100,0.19830508575860464,0.0007838557102514597
ds_1_20,shuffle,101,0.4113769762669763,0.9781705056993805
ds_1_20,shuffle,102,0.0001412342251562593,0.09773939354800833
ds_1_20,shuffle,103,0.0870887469755693,0.0007087580912579471
ds_1_20,shuffle,104,0.0013076367865353788,0.0012085959908570937
ds_1_20,shuffle,105,0.45909189639531317,0.46760027009933924
ds_1_20,shuffle,106,0.04657898201004198,0.05592122121258029
ds_1_20,shuffle,107,0.262460777542213,0.0722133369175697
ds_1_20,shuffle,108,0.19175359020209834,0.0004917981310191361
ds_1_20,shuffle,109,0.9440885518183443,0.9074072356512713
ds_1_20,shuffle,110,5.012409819232205e-05,9.610148482958466e-05
ds_1_20,shuffle,111,0.0765081454249415,0.08933156646537431
ds_1_20,shuffle,112,0.001279626369066601,0.0037508060212514144
ds_1_20,shuffle,113,0.2633922295493324,0.06650090705254473
ds_1_20,shuffle,114,0.31702674619708004,0.08027214931747154
ds_1_20,shuffle,115,0.041362298145767994,0.0006867447259130262
ds_1_20,shuffle,116,0.4755816156299379,0.5570913684755038
ds_1_20,shuffle,117,0.00011208813010277831,0.008239711170469932
ds_1_20,shuffle,118,0.005353354097355805,0.9267887122719879
ds_1_20,shuffle,119,0.013519951836304465,0.08364814830537723
ds_1_20,shuffle,120,0.008102253030079557,0.010782988899212064
ds_1_20,shuffle,121,0.1944459374679123,0.0027537830962132363
ds_1_20,shuffle,122,0.015008251428247753,1.5315759093114094e-06
ds_1_20,shuffle,123,0.23447663840044103,4.810798455740663e-08
ds_1_20,shuffle,124,0.03399544453355591,0.04509226363923586
ds_1_20,shuffle,125,0.7872024517648237,0.8353784537906636
ds_1_20,shuffle,126,0.006226459469577256,0.01925127255520347
ds_1_20,shuffle,127,0.003984692279861284,0.7825801256597941
ds_1_20,shuffle,128,0.10708034302624093,0.0017654481690686787
ds_1_20,shuffle,129,0.5637114555397984,4.131490531838303e-08
ds_1_20,shuffle,130,0.5027926723016642,0.04440556647532872
ds_1_20,shuffle,131,0.4055432882275766,0.1579193712913118
ds_1_20,shuffle,132,5.3321803533133145e-05,0.00048815899442576616
ds_1_20,shuffle,133,0.5655579534436376,0.02455874898013147
ds_1_20,shuffle,134,0.3160575893839872,0.19539147608649216
ds_1_20,shuffle,135,0.0006529853851631605,0.3316662076821753
ds_1_20,shuffle,136,0.2285506254113389,0.007890899237912382
ds_1_20,shuffle,137,0.04410967627523999,0.008821034844412245
ds_1_20,shuffle,138,0.9666082605559325,0.00010507311231280725
ds_1_20,shuffle,139,0.018744110326341684,0.0010971902017275043
ds_1_20,shuffle,140,0.38696825775965393,0.965533535506173
ds_1_20,shuffle,141,0.5294328913055492,0.03891021997235353
